timestamp_ms,datetime_utc,datetime_kst,open_raw,high_raw,low_raw,close_raw,open_pct,high_pct,low_pct,close_pct,close_pct_label,volume,source_note
1675843200000,2023-02-08 08:00:00,2023-02-08 17:00:00,1370.9,1375.8,1368.6,1368.7,13.709,13.758,13.686,13.687,13.6870%,388.622,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1675857600000,2023-02-08 12:00:00,2023-02-08 21:00:00,1368.6,1371.2,1361.0,1369.0,13.686,13.712,13.61,13.69,13.6900%,1602.981,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1675872000000,2023-02-08 16:00:00,2023-02-09 01:00:00,1369.1,1380.3,1366.2,1373.2,13.691,13.803,13.662,13.732,13.7320%,1338.544,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1675886400000,2023-02-08 20:00:00,2023-02-09 05:00:00,1373.3,1377.5,1371.3,1374.6,13.733,13.775,13.713,13.746,13.7460%,500.267,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1675900800000,2023-02-09 00:00:00,2023-02-09 09:00:00,1374.7,1390.5,1371.2,1381.0,13.747,13.905,13.712,13.81,13.8100%,1449.946,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1675915200000,2023-02-09 04:00:00,2023-02-09 13:00:00,1381.1,1383.6,1374.5,1376.6,13.811,13.836,13.745,13.766,13.7660%,727.369,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1675929600000,2023-02-09 08:00:00,2023-02-09 17:00:00,1376.7,1377.8,1372.9,1374.6,13.767,13.778,13.729,13.746,13.7460%,361.999,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1675944000000,2023-02-09 12:00:00,2023-02-09 21:00:00,1374.7,1376.4,1366.7,1370.8,13.747,13.764,13.667,13.708,13.7080%,565.871,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1675958400000,2023-02-09 16:00:00,2023-02-10 01:00:00,1370.5,1391.4,1368.9,1382.1,13.705,13.914,13.689,13.821,13.8210%,987.664,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1675972800000,2023-02-09 20:00:00,2023-02-10 05:00:00,1382.2,1412.8,1381.9,1399.4,13.822,14.128,13.819,13.994,13.9940%,2581.146,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1675987200000,2023-02-10 00:00:00,2023-02-10 09:00:00,1399.4,1402.9,1397.4,1398.8,13.994,14.029,13.974,13.988,13.9880%,1069.699,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1676001600000,2023-02-10 04:00:00,2023-02-10 13:00:00,1398.5,1406.1,1393.4,1395.4,13.985,14.061,13.934,13.954,13.9540%,1434.204,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1676016000000,2023-02-10 08:00:00,2023-02-10 17:00:00,1395.4,1398.6,1391.8,1396.9,13.954,13.986,13.918,13.969,13.9690%,688.14,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1676030400000,2023-02-10 12:00:00,2023-02-10 21:00:00,1396.6,1407.5,1394.4,1399.6,13.966,14.075,13.944,13.996,13.9960%,1074.655,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1676044800000,2023-02-10 16:00:00,2023-02-11 01:00:00,1399.6,1402.3,1392.6,1395.2,13.996,14.023,13.926,13.952,13.9520%,729.905,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1676059200000,2023-02-10 20:00:00,2023-02-11 05:00:00,1395.1,1408.1,1394.4,1405.9,13.951,14.081,13.944,14.059,14.0590%,910.185,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1676073600000,2023-02-11 00:00:00,2023-02-11 09:00:00,1406.2,1408.3,1398.6,1399.5,14.062,14.083,13.986,13.995,13.9950%,491.413,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1676088000000,2023-02-11 04:00:00,2023-02-11 13:00:00,1399.4,1405.3,1399.0,1401.5,13.994,14.053,13.99,14.015,14.0150%,211.899,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1676102400000,2023-02-11 08:00:00,2023-02-11 17:00:00,1401.5,1405.1,1399.4,1402.1,14.015,14.051,13.994,14.021,14.0210%,281.405,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1676116800000,2023-02-11 12:00:00,2023-02-11 21:00:00,1402.3,1404.8,1398.5,1400.4,14.023,14.048,13.985,14.004,14.0040%,444.98,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1676131200000,2023-02-11 16:00:00,2023-02-12 01:00:00,1400.4,1407.2,1399.7,1399.7,14.004,14.072,13.997,13.997,13.9970%,333.245,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1676145600000,2023-02-11 20:00:00,2023-02-12 05:00:00,1399.8,1401.6,1392.5,1396.7,13.998,14.016,13.925,13.967,13.9670%,476.772,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1676160000000,2023-02-12 00:00:00,2023-02-12 09:00:00,1396.7,1400.2,1396.6,1399.6,13.967,14.002,13.966,13.996,13.9960%,305.489,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1676174400000,2023-02-12 04:00:00,2023-02-12 13:00:00,1400.0,1403.0,1397.4,1400.6,14.0,14.03,13.974,14.006,14.0060%,344.184,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
