timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,datetime
1641801600000,1085.2,1097.6,1084.1,1094.1,1693.626,1641815999999,1845520.9495,5868,872.117,950837.0208,0,2022-01-10 08:00:00
1641816000000,1094.2,1116.6,1093.5,1115.7,5312.750,1641830399999,5874266.3032,13773,2993.079,3309816.0682,0,2022-01-10 12:00:00
1641830400000,1115.5,1125.8,1109.3,1119.1,4567.331,1641844799999,5107980.9389,13125,2313.221,2587326.6315,0,2022-01-10 16:00:00
1641844800000,1119.1,1120.6,1112.7,1115.4,1651.820,1641859199999,1844657.3173,6508,667.029,744926.1061,0,2022-01-10 20:00:00
1641859200000,1115.4,1119.5,1109.2,1109.9,1951.303,1641873599999,2174989.8942,5316,908.320,1012747.5984,0,2022-01-11 00:00:00
1641873600000,1110.0,1114.2,1105.9,1106.3,867.630,1641887999999,963559.9491,4104,413.859,459772.5415,0,2022-01-11 04:00:00
1641888000000,1106.1,1106.6,1095.9,1097.7,1676.737,1641902399999,1847341.6340,6215,663.322,730947.7618,0,2022-01-11 08:00:00
1641902400000,1097.6,1097.8,1087.4,1088.3,1912.221,1641916799999,2088367.9281,5770,852.881,931265.6133,0,2022-01-11 12:00:00
1641916800000,1088.1,1088.6,1077.2,1087.6,3017.433,1641931199999,3267452.2144,10290,1421.212,1539263.9356,0,2022-01-11 16:00:00
1641931200000,1087.7,1087.9,1080.5,1081.5,696.953,1641945599999,755130.3055,3894,266.243,288473.5266,0,2022-01-11 20:00:00
1641945600000,1081.5,1082.0,1078.0,1078.2,846.915,1641959999999,914697.4193,3449,329.284,355677.1672,0,2022-01-12 00:00:00
1641960000000,1078.5,1084.2,1077.7,1082.4,886.990,1641974399999,958559.9659,3823,455.719,492479.5911,0,2022-01-12 04:00:00
1641974400000,1082.4,1082.7,1071.5,1072.2,1303.870,1641988799999,1402668.9639,5964,509.079,547858.2399,0,2022-01-12 08:00:00
1641988800000,1072.3,1073.7,1058.8,1059.6,2717.389,1642003199999,2895788.8200,8168,1027.095,1095087.0413,0,2022-01-12 12:00:00
1642003200000,1059.8,1061.1,1055.4,1055.9,1405.522,1642017599999,1487456.6148,5064,622.583,659072.7162,0,2022-01-12 16:00:00
1642017600000,1055.9,1062.7,1054.2,1059.9,1390.697,1642031999999,1473044.1235,4331,718.119,760962.2543,0,2022-01-12 20:00:00
1642032000000,1059.8,1065.6,1055.5,1063.7,1232.587,1642046399999,1307453.7758,4823,539.475,572410.6973,0,2022-01-13 00:00:00
1642046400000,1063.3,1066.4,1060.3,1062.5,746.906,1642060799999,794431.6564,4191,297.722,316713.6581,0,2022-01-13 04:00:00
1642060800000,1062.5,1065.2,1058.3,1064.7,901.894,1642075199999,957377.3712,4576,426.320,452632.0914,0,2022-01-13 08:00:00
1642075200000,1064.7,1066.2,1057.1,1062.5,1853.791,1642089599999,1968306.1415,7943,860.551,914105.9462,0,2022-01-13 12:00:00
1642089600000,1062.6,1068.3,1061.5,1063.7,1241.780,1642103999999,1322057.9846,6695,641.206,682790.5916,0,2022-01-13 16:00:00
1642104000000,1063.6,1067.5,1062.2,1066.5,719.666,1642118399999,765675.3015,4826,337.087,358761.1002,0,2022-01-13 20:00:00
1642118400000,1066.3,1068.5,1057.6,1058.2,655.346,1642132799999,695956.7846,5801,210.876,224018.5049,0,2022-01-14 00:00:00
1642132800000,1058.1,1058.1,1045.7,1051.1,1117.640,1642147199999,1174661.2843,3887,369.810,388733.1953,0,2022-01-14 04:00:00
1642147200000,1051.0,1061.6,1050.7,1060.8,1118.611,1642161599999,1181479.2640,7709,644.648,680822.2956,0,2022-01-14 08:00:00
1642161600000,1060.7,1062.8,1055.3,1060.5,1904.298,1642175999999,2018025.2168,6412,1008.518,1069093.2219,0,2022-01-14 12:00:00
1642176000000,1060.6,1061.9,1055.2,1055.4,769.027,1642190399999,814543.3584,4226,450.062,476789.7451,0,2022-01-14 16:00:00
1642190400000,1055.4,1057.1,1051.8,1052.7,495.312,1642204799999,522379.2371,3519,178.525,188293.7591,0,2022-01-14 20:00:00
1642204800000,1052.7,1054.2,1050.6,1050.9,417.592,1642219199999,439544.9973,2627,157.409,165665.7810,0,2022-01-15 00:00:00
1642219200000,1050.9,1053.3,1049.5,1051.3,350.592,1642233599999,368508.6733,3256,136.543,143542.9717,0,2022-01-15 04:00:00
1642233600000,1051.3,1051.8,1048.0,1050.1,610.342,1642247999999,640948.5515,2583,218.533,229563.9618,0,2022-01-15 08:00:00
1642248000000,1050.2,1054.9,1044.3,1046.4,1118.471,1642262399999,1173896.7098,4872,435.963,457758.1281,0,2022-01-15 12:00:00
1642262400000,1046.3,1050.4,1044.0,1050.3,423.086,1642276799999,442896.7170,3000,165.765,173608.8944,0,2022-01-15 16:00:00
1642276800000,1050.3,1051.6,1046.6,1047.7,244.047,1642291199999,256006.1057,2523,100.558,105500.3556,0,2022-01-15 20:00:00
1642291200000,1047.7,1051.4,1044.8,1048.1,643.841,1642305599999,674656.2498,2842,273.398,286516.1404,0,2022-01-16 00:00:00
1642305600000,1048.3,1049.2,1044.4,1045.0,395.571,1642319999999,413966.3169,2684,136.028,142369.2617,0,2022-01-16 04:00:00
1642320000000,1045.0,1047.2,1042.1,1044.1,488.174,1642334399999,510005.6853,3675,196.012,204809.1095,0,2022-01-16 08:00:00
1642334400000,1044.1,1045.4,1038.0,1040.1,1041.738,1642348799999,1085397.1361,6601,400.274,416979.0739,0,2022-01-16 12:00:00
1642348800000,1040.1,1041.3,1036.2,1039.1,958.738,1642363199999,995314.7144,4799,322.496,334847.9641,0,2022-01-16 16:00:00
1642363200000,1039.1,1042.1,1038.0,1038.7,374.808,1642377599999,389932.7308,2969,156.082,162368.7768,0,2022-01-16 20:00:00
1642377600000,1038.7,1052.0,1037.5,1052.0,848.389,1642391999999,885594.2427,3772,522.576,545471.9617,0,2022-01-17 00:00:00
1642392000000,1051.9,1054.0,1045.4,1045.9,1372.947,1642406399999,1441461.9116,8028,600.096,630259.5404,0,2022-01-17 04:00:00
1642406400000,1046.0,1052.5,1045.9,1051.7,951.011,1642420799999,997849.3841,7546,477.422,501026.2118,0,2022-01-17 08:00:00
1642420800000,1051.7,1058.0,1048.8,1057.6,1544.011,1642435199999,1626291.2965,7296,912.716,961808.1623,0,2022-01-17 12:00:00
1642435200000,1057.6,1059.6,1051.0,1051.8,1379.374,1642449599999,1456037.8289,8124,667.646,705115.6144,0,2022-01-17 16:00:00
1642449600000,1051.8,1060.4,1050.5,1052.5,994.996,1642463999999,1050845.2370,5679,467.275,493540.3880,0,2022-01-17 20:00:00
1642464000000,1052.5,1058.2,1046.8,1056.5,904.287,1642478399999,951285.1895,6883,481.259,506480.7432,0,2022-01-18 00:00:00
1642478400000,1056.5,1062.7,1053.6,1055.4,1358.817,1642492799999,1438207.7283,6435,519.331,549972.9481,0,2022-01-18 04:00:00
1642492800000,1055.5,1067.4,1054.4,1062.2,2696.219,1642507199999,2866834.1527,9174,1288.827,1370408.0916,0,2022-01-18 08:00:00
1642507200000,1062.2,1072.0,1061.1,1071.9,1983.439,1642521599999,2116893.7987,8744,1044.003,1114344.4691,0,2022-01-18 12:00:00
1642521600000,1072.0,1077.6,1070.1,1072.6,1170.333,1642535999999,1256433.9543,6076,707.198,759375.0291,0,2022-01-18 16:00:00
1642536000000,1072.6,1077.4,1069.3,1075.5,1134.214,1642550399999,1217679.6645,5697,494.216,530670.0137,0,2022-01-18 20:00:00
1642550400000,1075.6,1083.2,1070.6,1079.2,1474.245,1642564799999,1586671.1902,4601,1008.710,1086026.7144,0,2022-01-19 00:00:00
1642564800000,1079.3,1089.1,1076.2,1086.8,2171.118,1642579199999,2351981.8601,7749,1174.479,1272806.4826,0,2022-01-19 04:00:00
1642579200000,1086.7,1090.1,1084.8,1087.0,1817.001,1642593599999,1975566.5134,7537,916.054,996123.9474,0,2022-01-19 08:00:00
1642593600000,1086.9,1089.0,1081.7,1083.4,1283.467,1642607999999,1393587.4615,5499,588.958,639714.8948,0,2022-01-19 12:00:00
1642608000000,1083.4,1089.3,1078.7,1082.2,1212.893,1642622399999,1315063.6648,4148,467.684,507239.9610,0,2022-01-19 16:00:00
1642622400000,1082.1,1090.5,1080.7,1090.4,728.249,1642636799999,790399.0024,3340,460.855,500373.3525,0,2022-01-19 20:00:00
1642636800000,1090.4,1091.3,1085.3,1085.4,756.874,1642651199999,823670.4124,4063,347.100,377846.0982,0,2022-01-20 00:00:00
1642651200000,1085.3,1085.4,1078.6,1079.9,571.425,1642665599999,618249.8956,3014,230.310,249250.5308,0,2022-01-20 04:00:00
1642665600000,1080.0,1085.6,1079.3,1083.6,645.282,1642679999999,698338.4272,3009,406.283,439472.0216,0,2022-01-20 08:00:00
1642680000000,1083.8,1086.3,1076.0,1078.8,2051.566,1642694399999,2214081.2305,5427,963.866,1040095.2095,0,2022-01-20 12:00:00
1642694400000,1078.6,1087.0,1077.4,1085.3,1086.971,1642708799999,1176211.8469,3721,583.750,631883.2039,0,2022-01-20 16:00:00
1642708800000,1085.4,1107.4,1084.5,1105.1,2474.774,1642723199999,2712758.4562,8366,1604.590,1758627.8761,0,2022-01-20 20:00:00
1642723200000,1105.4,1119.4,1096.0,1097.9,5022.209,1642737599999,5567180.4892,13319,2429.691,2695519.0839,0,2022-01-21 00:00:00
1642737600000,1098.0,1101.9,1094.0,1098.3,2147.329,1642751999999,2358979.2849,7930,990.757,1088709.6034,0,2022-01-21 04:00:00
1642752000000,1098.3,1106.2,1096.0,1105.0,2060.069,1642766399999,2265591.3004,6037,1102.240,1212466.6339,0,2022-01-21 08:00:00
1642766400000,1105.2,1118.9,1103.7,1110.4,7196.910,1642780799999,8004643.8161,14595,2796.452,3111475.0965,0,2022-01-21 12:00:00
1642780800000,1110.3,1116.7,1104.9,1116.7,2678.030,1642795199999,2973970.1539,9045,1489.018,1653662.1234,0,2022-01-21 16:00:00
1642795200000,1116.7,1156.9,1112.8,1141.4,8893.747,1642809599999,10108192.2408,22339,4845.098,5508572.4920,0,2022-01-21 20:00:00
1642809600000,1141.6,1147.3,1128.4,1141.7,4275.067,1642823999999,4854457.2356,10767,2170.045,2465376.9166,0,2022-01-22 00:00:00
1642824000000,1141.8,1191.5,1140.1,1185.6,11287.299,1642838399999,13157460.9388,23409,5901.966,6893469.4078,0,2022-01-22 04:00:00
1642838400000,1185.6,1234.6,1174.5,1193.3,15890.258,1642852799999,19056468.5859,34001,7969.384,9554217.6393,0,2022-01-22 08:00:00
1642852800000,1193.3,1198.2,1167.9,1198.2,8726.163,1642867199999,10310055.6604,20295,3833.677,4535386.3208,0,2022-01-22 12:00:00
1642867200000,1198.1,1211.4,1176.9,1204.7,8208.473,1642881599999,9795610.3657,22398,4192.090,5005384.1440,0,2022-01-22 16:00:00
1642881600000,1205.0,1212.0,1178.5,1185.3,5616.394,1642895999999,6678012.9641,16454,2648.845,3151450.3541,0,2022-01-22 20:00:00
1642896000000,1185.3,1189.1,1170.6,1180.3,3102.559,1642910399999,3657452.1694,12222,1530.881,1805533.9584,0,2022-01-23 00:00:00
1642910400000,1180.3,1183.9,1157.6,1160.3,3144.554,1642924799999,3673679.0233,10824,1329.978,1554592.4362,0,2022-01-23 04:00:00
1642924800000,1160.3,1164.0,1146.5,1159.7,2783.474,1642939199999,3214462.5622,11591,1224.751,1415384.1676,0,2022-01-23 08:00:00
1642939200000,1159.8,1183.3,1157.9,1175.4,3100.004,1642953599999,3629536.5117,9896,1755.871,2056337.4873,0,2022-01-23 12:00:00
1642953600000,1175.3,1186.0,1170.3,1185.4,1657.425,1642967999999,1950929.0617,6578,900.614,1060891.1604,0,2022-01-23 16:00:00
1642968000000,1185.4,1189.9,1165.3,1165.9,2108.284,1642982399999,2484771.8784,8182,747.715,882579.7030,0,2022-01-23 20:00:00
1642982400000,1165.8,1189.6,1165.6,1179.8,2083.121,1642996799999,2457250.8730,7620,1293.624,1526025.2129,0,2022-01-24 00:00:00
1642996800000,1179.8,1212.0,1178.3,1203.8,4267.580,1643011199999,5089560.1599,10908,2360.404,2818835.8759,0,2022-01-24 04:00:00
1643011200000,1203.7,1231.4,1199.8,1228.7,8303.635,1643025599999,10106394.1504,25074,4343.785,5286153.1408,0,2022-01-24 08:00:00
1643025600000,1228.6,1248.6,1220.8,1222.1,10268.112,1643039999999,12679987.0645,27257,5139.706,6349761.5859,0,2022-01-24 12:00:00
1643040000000,1222.1,1253.0,1218.0,1236.8,6658.282,1643054399999,8241027.2060,17896,3544.376,4388442.8300,0,2022-01-24 16:00:00
1643054400000,1236.9,1239.3,1224.2,1231.0,2458.578,1643068799999,3028389.9300,9832,1231.488,1517020.3200,0,2022-01-24 20:00:00
1643068800000,1231.0,1242.0,1226.1,1235.3,2149.309,1643083199999,2656313.0180,7541,903.799,1116843.7426,0,2022-01-25 00:00:00
1643083200000,1235.4,1246.6,1233.7,1239.2,1398.593,1643097599999,1735553.4976,5118,736.539,914204.7145,0,2022-01-25 04:00:00
1643097600000,1239.1,1241.6,1224.0,1233.1,2209.395,1643111999999,2723649.4403,7270,1046.984,1290505.4617,0,2022-01-25 08:00:00
1643112000000,1233.1,1244.5,1224.7,1237.2,2892.554,1643126399999,3571230.3073,9349,1338.843,1653546.0984,0,2022-01-25 12:00:00
1643126400000,1237.1,1242.5,1215.9,1225.8,1872.789,1643140799999,2300009.1928,8307,889.954,1093278.6387,0,2022-01-25 16:00:00
1643140800000,1225.8,1236.9,1222.9,1228.0,1353.344,1643155199999,1664151.1012,6094,556.973,685462.7982,0,2022-01-25 20:00:00
1643155200000,1228.0,1236.5,1224.4,1233.9,1454.159,1643169599999,1790112.2994,5582,607.186,747594.6146,0,2022-01-26 00:00:00
1643169600000,1234.4,1241.4,1225.0,1236.7,1868.189,1643183999999,2307509.0895,6153,792.005,979292.9010,0,2022-01-26 04:00:00
1643184000000,1236.8,1238.6,1222.5,1224.5,1259.536,1643198399999,1551437.4447,4779,489.880,603790.3963,0,2022-01-26 08:00:00
1643198400000,1224.3,1225.8,1192.5,1200.1,3420.054,1643212799999,4118869.1661,11417,1431.621,1721949.6803,0,2022-01-26 12:00:00
1643212800000,1200.0,1214.7,1180.2,1194.8,3365.125,1643227199999,4032172.1031,10907,1471.289,1764513.1196,0,2022-01-26 16:00:00
1643227200000,1194.8,1235.0,1194.7,1225.4,2923.403,1643241599999,3560017.1351,10220,1729.754,2104978.3548,0,2022-01-26 20:00:00
1643241600000,1224.8,1243.5,1217.8,1238.4,2011.542,1643255999999,2478862.2165,8375,1066.054,1315053.5123,0,2022-01-27 00:00:00
1643256000000,1238.7,1240.6,1227.6,1233.4,1254.737,1643270399999,1548445.3470,4945,576.369,711856.0652,0,2022-01-27 04:00:00
1643270400000,1233.4,1234.9,1226.0,1226.7,1245.679,1643284799999,1531735.2705,4444,545.581,670962.0853,0,2022-01-27 08:00:00
1643284800000,1226.3,1227.3,1210.2,1214.5,1451.413,1643299199999,1767658.8974,7052,633.583,771740.0758,0,2022-01-27 12:00:00
1643299200000,1214.6,1234.6,1211.4,1234.4,1504.996,1643313599999,1839148.5087,6270,842.627,1030881.5912,0,2022-01-27 16:00:00
1643313600000,1234.4,1251.6,1230.7,1246.5,2595.579,1643327999999,3228400.9937,10333,1507.531,1875171.9597,0,2022-01-27 20:00:00
1643328000000,1246.4,1255.9,1237.3,1242.8,1751.685,1643342399999,2183047.7050,7107,942.175,1175045.9421,0,2022-01-28 00:00:00
1643342400000,1242.5,1248.7,1235.0,1248.3,1173.311,1643356799999,1455918.2668,6008,596.923,741110.7528,0,2022-01-28 04:00:00
1643356800000,1248.5,1249.4,1237.4,1241.6,1332.755,1643371199999,1657408.9002,5302,631.944,785874.0228,0,2022-01-28 08:00:00
1643371200000,1241.8,1254.5,1239.1,1244.2,2420.131,1643385599999,3016895.1018,10522,1318.818,1644364.9236,0,2022-01-28 12:00:00
1643385600000,1244.1,1246.7,1226.0,1237.3,1898.736,1643399999999,2342598.1034,8256,794.051,979737.8871,0,2022-01-28 16:00:00
1643400000000,1237.3,1237.8,1227.6,1228.5,958.435,1643414399999,1181436.9285,4394,450.725,555596.8893,0,2022-01-28 20:00:00
1643414400000,1228.7,1229.8,1220.3,1226.8,989.344,1643428799999,1211599.2927,4101,452.540,554378.4443,0,2022-01-29 00:00:00
1643428800000,1226.4,1229.2,1213.4,1213.5,1186.190,1643443199999,1449325.5447,4258,512.859,627154.0501,0,2022-01-29 04:00:00
1643443200000,1213.5,1220.0,1211.8,1217.4,1021.383,1643457599999,1242465.7109,4827,567.634,690656.7564,0,2022-01-29 08:00:00
1643457600000,1217.3,1224.5,1209.0,1219.2,1928.062,1643471999999,2343923.2519,6537,929.805,1131391.3233,0,2022-01-29 12:00:00
1643472000000,1219.2,1220.0,1210.6,1215.2,877.176,1643486399999,1065748.5047,4708,357.608,434597.6549,0,2022-01-29 16:00:00
1643486400000,1215.4,1223.0,1214.8,1218.6,841.288,1643500799999,1025685.0002,3835,401.435,489548.8285,0,2022-01-29 20:00:00
1643500800000,1218.1,1223.8,1215.8,1223.7,458.852,1643515199999,560024.4518,3445,265.682,324342.3140,0,2022-01-30 00:00:00
1643515200000,1223.5,1224.3,1210.0,1214.0,664.113,1643529599999,808020.4234,3430,247.596,301354.6146,0,2022-01-30 04:00:00
1643529600000,1214.0,1215.6,1209.3,1210.5,542.225,1643543999999,657210.1124,2552,246.511,298893.1164,0,2022-01-30 08:00:00
1643544000000,1210.4,1218.9,1207.3,1215.3,807.136,1643558399999,979046.2804,4271,402.889,488826.3033,0,2022-01-30 12:00:00
1643558400000,1215.1,1229.4,1214.9,1227.0,959.313,1643572799999,1172659.3347,4944,534.188,653270.9695,0,2022-01-30 16:00:00
1643572800000,1227.1,1235.5,1222.0,1225.0,1096.149,1643587199999,1346615.2377,6168,547.249,672715.4864,0,2022-01-30 20:00:00
1643587200000,1224.6,1234.0,1218.1,1231.8,1244.334,1643601599999,1526525.8942,6281,652.579,800822.5937,0,2022-01-31 00:00:00
1643601600000,1231.8,1240.3,1230.0,1230.6,1416.139,1643615999999,1749358.7302,5617,719.258,888972.3490,0,2022-01-31 04:00:00
1643616000000,1230.4,1234.5,1223.8,1225.6,835.562,1643630399999,1027441.5616,4035,396.431,487868.1436,0,2022-01-31 08:00:00
1643630400000,1225.6,1229.1,1212.1,1212.6,1600.635,1643644799999,1953828.7629,5806,624.687,763354.4228,0,2022-01-31 12:00:00
1643644800000,1212.5,1217.0,1205.3,1213.4,1463.856,1643659199999,1772957.7234,5872,722.738,875682.0554,0,2022-01-31 16:00:00
1643659200000,1213.4,1214.1,1207.6,1211.0,608.604,1643673599999,736924.0034,4184,281.724,341220.8887,0,2022-01-31 20:00:00
1643673600000,1211.1,1211.3,1188.9,1189.8,1248.139,1643687999999,1498563.9412,5290,378.007,454231.9683,0,2022-02-01 00:00:00
1643688000000,1189.7,1194.4,1186.4,1191.6,1261.307,1643702399999,1502372.0671,5390,604.651,720456.4433,0,2022-02-01 04:00:00
1643702400000,1191.7,1192.3,1183.3,1185.4,1340.494,1643716799999,1592693.5780,6073,572.290,680224.0077,0,2022-02-01 08:00:00
1643716800000,1185.5,1190.6,1183.4,1188.1,1215.083,1643731199999,1442948.2341,5740,530.851,630483.7494,0,2022-02-01 12:00:00
1643731200000,1188.1,1191.6,1181.2,1186.0,932.938,1643745599999,1106907.2014,4477,376.501,446803.9813,0,2022-02-01 16:00:00
1643745600000,1186.1,1186.2,1180.0,1181.7,832.545,1643759999999,985342.9419,3408,261.607,309493.2221,0,2022-02-01 20:00:00
